BRAND,MODEL,VARIANT,MPG,TRANSMISSION,DOORS,SUBMODEL,MSRP
BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),Highway:33;City:22,AUTOMATIC,2,4 Series Coupe,42500
BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),Highway:32;City:23,AUTOMATIC,2,4 Series Coupe,46000
BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),Highway:33;City:22,AUTOMATIC,2,4 Series Coupe,42500
BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),Highway:35;City:23,AUTOMATIC,2,4 Series Coupe,40500
BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),Highway:35;City:23,AUTOMATIC,2,4 Series Coupe,40500
BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),Highway:30;City:20,AUTOMATIC,2,4 Series Coupe,48000
BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),Highway:37;City:26,AUTOMATIC,4,5 Series Diesel,58900
BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),Highway:38;City:26,AUTOMATIC,4,5 Series Diesel,56600
BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),Highway:24;City:16,AUTOMATIC,4,6 Series Gran Coupe Sedan,91900
BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),Highway:25;City:17,AUTOMATIC,4,6 Series Gran Coupe Sedan,88900
BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),Highway:30;City:20,AUTOMATIC,4,6 Series Gran Coupe Sedan,77600
BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),Highway:29;City:20,AUTOMATIC,4,6 Series Gran Coupe Sedan,80600
BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),Highway:20;City:14,AUTOMATED MANUAL,4,M5 Sedan,92900
BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),Highway:27;City:19,AUTOMATIC,4,X5 SUV,52800
BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),Highway:27;City:18,AUTOMATIC,4,X5 SUV,55100
BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),Highway:22;City:14,AUTOMATIC,4,X5 SUV,68200
BMW,i3,4dr Hatchback (electric DD),Highway:111;City:137,DIRECT DRIVE,4,i3 Hatchback,41350
BMW,i3,4dr Hatchback w/Range Extender (electric DD),Highway:;City:,DIRECT DRIVE,4,i3 Hatchback,45200
Bentley,Continental GT,2dr Coupe AWD (6.0L 12cyl Turbo 8A),Highway:21;City:12,AUTOMATIC,2,Continental GT Coupe,198600
Bentley,Continental GT,V8 2dr Coupe AWD (4.0L 8cyl Turbo 8A),Highway:24;City:15,AUTOMATIC,2,Continental GT Coupe,177500
Buick,Enclave,Convenience Group 4dr SUV AWD (3.6L 6cyl 6A),Highway:22;City:16,AUTOMATIC,4,Enclave SUV,40890
Buick,Enclave,Premium Group 4dr SUV (3.6L 6cyl 6A),Highway:24;City:17,AUTOMATIC,4,Enclave SUV,46465
Buick,Enclave,Premium Group 4dr SUV AWD (3.6L 6cyl 6A),Highway:22;City:16,AUTOMATIC,4,Enclave SUV,48465
Buick,Enclave,Leather Group 4dr SUV AWD (3.6L 6cyl 6A),Highway:22;City:16,AUTOMATIC,4,Enclave SUV,44905
Buick,Enclave,Convenience Group 4dr SUV (3.6L 6cyl 6A),Highway:24;City:17,AUTOMATIC,4,Enclave SUV,38890
Buick,Enclave,Leather Group 4dr SUV (3.6L 6cyl 6A),Highway:24;City:17,AUTOMATIC,4,Enclave SUV,42905
Buick,Encore,Convenience 4dr SUV (1.4L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,4,Encore SUV,25785
Buick,Encore,Premium 4dr SUV (1.4L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,4,Encore SUV,28965
Buick,Encore,Leather 4dr SUV AWD (1.4L 4cyl Turbo 6A),Highway:30;City:23,AUTOMATIC,4,Encore SUV,28985
